id,label,text
534,0,"Manche lernen eben nicht aus den Fehlern anderer, sondern machen sie lieber selber. Wie die deutsche Regierung mit ihrer Migrations-Politik"
535,0,Diese Altparteien Lügen wo sie können
536,0,"Nichts lässt sich verdrängen, nichts verleugnen und nichts überspringen. Nur die deutsche Politik macht es täglich und wundert sich warum in regelmäßigen Abständen alte Problem wieder auf ans Tageslicht treten. Alle kennen das Problem, aber unangenehme Probleme werden nicht gelöst. Man kümmert sich bevorzugt um die schönen und einfachen Dinge der Tagespolitik wie zB. Gendertoilette oder"
537,1,Unglaublich welche ausländischen Halunken hier mittlerweile alles durchgefüttert werden sollen!
538,1,"Wer auch immer der Kanzlerin Fragen stellen wollte, musste vorher an einem zweistündigen \""Workshop\"" teilnehmen, Das hat Frau Merkel vermutlich bei Honecker gelernt und genau so übernommen. Kritische Fragen von denkenden Bürgern nicht erwünscht. Es wird Zeit dass Frau Merkel endlich abtrii"
539,0,"Beide geben sich wenig, Politisch gestütztes Gesocks halt. Mit Wissenschaft haben beide wenig bis nichts zu tun."
540,1,Man sollte diesen Abschaum Abu Humam aus Europa rausschmeißen
541,1,"Wie war es? Die „Politik“ sagte immer wieder, man solle den Politikern gutes Geld zahlen, sonst haben wir keine „hellen Köpfe“, ja „keine Guten“ in der Politik.  Wie helle und gut die aktuellen Köpfe sind, wissen wir ja mittlwerweile."
542,0,"würden die spanier wirklich diese analphabeten haben wollen, würden sie ebenfalls wie deutschland das rundum sorglos paket einführen. dann würden die goldstücke auch nicht weiter nach deutschland ziehen"
543,1,"Präsident Trump hat es richtig gemacht und die Hilfe für diese \""Flüchtlinge\"", die schon lange keine mehr sind und zum größten Teil  schon lange verstorben sind nun beendet. Nun will Deutschland einspringen und helfen. Das ist Wahnsinn. Vielleicht kann jemand dem Außenminister Maas (los) mal schreiben."
544,0,"Sie sagt zwar, dass sie dafür ist, das Kindergeld an die entsprechenden Länder anzupassen und will deswegen mit der eurpäischen Kommission verhandeln. Aber das ist eine Nebelgranate, um das Volk zu beruhigen. Aus Brüssel kam bereits eine Ablehnung zu diesem Thema. Es wird also nichts passieren. Auf die Art und Weise sichert sich Fr. Merkel ihre Stellung. Sie ist grundsätzlich dafür, aber for"
545,1,"..., wir erwarten voller Ungeduld das ende der Ära Merkel!"
546,0,"Die ach so armen, kriegs-traumatisierten Täter - die ja alle ein Messer griffbereit mit sich herumtragen müssen, um \""sich vor den bösen Deutschen zu schützen\"" (ALLES NAZI!!!) - müssen erst einmal abgeschirmt, bestens psychologisch und medizinisch versorgt geschützt und gebauchpinselt werden, dazu Luxusmenues in der Untersuchungshaft, natürlich halal ohne Schweinefleisch mit 2 in Goldschni"
547,0,Merkel betreibt eine Grüne Politik. Sie ist eine Grüne Kanzlerin. Und die CDU Basis lässt sich das bieten...
548,1,"Deshalb sollte man noch nie nur den ganzen Tag Nachrichten lesen, denn in den Medien kommen grundsätzlich immer mehr schlechte als gute Themen, das war schon immer so, denn die schlechten Sachen ziehen deutlich besser..."
549,1,"Derzeit kommen aber nur die Brutalsten mit den spitzesten Ellenbogen durch und wollen dann auch noch unser Mitgefühl. Wer sich hier ohne Arbeit nicht finanzieren kann, der muss wieder gehen!"
550,0,"Ich sehe da nur völlig hirntote und geistig zurückgebliebene linke Spinner! Die alles glauben was in den Staatsmedien gebracht wird, absolut unglaublich die extreme Verblödung von Deutschland."
551,0,"Die Integration von Migranten klappt weit überwiegend reibungs- und relativ problemlos, wenn man mal von rechtsterroristischen Brandstiftern und kriminell übergriffigen Rassisten absieht."
552,0,Oh jetzt wird den Wählern wieder Knochen hingeworfen und nach der Wahl alles Vergessen
553,1,"Für den lieben dummen Steuermichel haben diese Gummigesetze immer ausgereicht.Nichts galt es zu verbessern.Erst der Zuzug dieser Steinzeitmenschen hat das aufgetan,was gerade hier abläuft."
554,0,"populistische parteien basieren quasi darauf solche ängste zu schüren. Und viele Menschen lassen sich auch leicht verunsichern, glauben all die teils sehr absurd anmutenden horrorvisionen, weil sie es glauben wollen, es ihnen ein feindbild gibt, einen schuldigen gar für ihr eigenes unglück (zu wenig geld, freund/freundin hat einen verlassen, man ist krank, hat schmerzen, hat angst den job zu v"
555,0,Was eine verlogene Nachricht !! Für wie blöd haltet ihr Spinner uns
556,0,"Ihr wisst aber schon, dass dies alles im Desaster enden wird? Es gibt kein zurück mehr, denn man kann alle diese Menschen in Europa nicht mehr wegschicken. Und was sich hier, vor allem in Frankreich, England und Berlin, Hamburg, Bremen usw. verankert hat, wird den totalen Unmenschlichen Tod für viele bedeuten.  Merkel und alle anderen, die an dem beteiligt waren und noch immer sind, haben etwas"
557,1,"An Ihnen sollten sich die ganzen Bediensteten messen, die aufgrund einer Handlungsempfehlung und unter Vorhaltung von konstruierten Vorwürfen , rechtschaffene deutsche Staatsangehörige als sog. Reichsbürger diffamieren. Zu diesem Abschaum der Menschheit von hier aus ein deutliches  Pfui Pfui Pfui. Aber dieses Handeln  , fernab jeglicher Rechtsstaatlichkeit , wird auch eines Tages aufgearbeitet"
558,0,"Die BLÖD-Zeitung ist seit jeher das CDU-Zentralorgan so wie früher das \""Neue Deutschland\"" das Zentralorgan der SED war. Die BLÖD-Zeitung will wie Angela Merkel (CDU) weiterhin offene, deutsche Grenzen und Millionen Moslems in Deutschland. Auflagen der BLÖD-Zeitung sinken…"
559,0,"Die Kunst, die in dieser Art Fragestellung betrieben wird, ist wohl eher die der Desinformation und der Verbreitung rechter Propaganda."
560,0,"....3 sogenannte Asylbewerber die hier arbeiten sollten. Mein Chef hat schon frohlockt - bis er feststellen musste: Zwei der \""Facharbeiter\"" tauchten nach dem ersten Tag nicht mehr auf. Und der dritte blieb nicht mal am ersten Tag die komplette Zeit, weil er mit Frauen nicht zusammenarbeiten möchte."
561,0,"Sie zollen Menschen keinen Respekt, die ihren Urlaub und eigenes Geld einsetzen, um anderen das Leben zu retten? Mit europäischen Werten (Christentum, Humanismus) haben Sie dann wohl nicht viel am Hut?"
562,0,Auch die Berichterstattung der Lügen und Lückenpresse sowie die Kommentare der Politiker der Blockparteien zu den Ereignissen in Chemnitz bestätigen diese. Sie schwafeln vom Erhalt der Demokratie und regieren diktatorisch seit Merkel seit 2015 das Grundgesetz in Sachen Migration ignoriert.
563,0,Ihr blöden dummen wessis
564,1,"Chemnitz hat gezeigt, daß es für Merkels Suren-Söhne aus dem Koran-Islamismus so etwas wie eine Ruhe vor dem Sturm gibt…. Chemnitz ist überall in Deutschland… ..mit jedem Merkel-Moslem-Messer-Mörder…zeigt sich, Merkels Moslems kann man nicht \""integrieren\"". Hier darf nicht zusammen wachsen, was nicht zusammengehört. Niemals zusammen gehört hat"
565,0,"@Jenny Angela Barkmann  Herr Schuster fühlt sich durch die Darstellung von Juden in deutschen Schulbüchern heute zuweilen an die Stereotype erinnert, die  schon der 'Stürmer' in die Welt gesetzt und verbreitet hat.  Herr Schuster, daran wird man sich in Deutschland wohl wieder gewöhnen müssen. Vielleicht nicht ganz zu Unrecht fühlt sich eine wachsende Zahl von Leserinnen und Lesern ja auch b"
566,1,"Und der besteht inzwischen nicht nur aus Kulturverniachtung via Islamisierung sondern eindeutig mit dem Ziel Umvolkung. Deshalb werden jetzt zusätzlich Neger geholt, und die sind nicht alle Rechtgläubige .  – Da die Muselmaen uns – die Ungläubigen (Christen und Juden) – sowieso als Affen, Schweine und Kartoffeln verachten, liefert man ihnen einen weiteren Grund, nämlich die Nazikeule, si"
567,1,"Hier liegt auch ein berechtigter Kritikpunkt an ungeordneter Massenmigration. Für den Wirtschaftsstandort und speudolinke Spinnereien werden von zurück gezogenen Privilegierten zulasten der Allgemeinheit alle Risiken eingegangen. Zum Schaden aller, die an einem funktionierendem Gemeinwohl über die Grenzen hinweg interessiert sind. Ganz Wirtschaftszweige in der EU sind ohne illegale Migration (="
568,0,"Dass diese Gutmenschen-CDU/SPD/Grünen/FDP/Linken- Regelung sozialen Unfrieden auslöst, ist doch verständlich, insbesondere weil jeder Unbedarfte sofort erkennt, dass zudem noch erheblicher Missbrauch betrieben wird."
569,1,"Was bei der Beschäftigung wohl herauskommt? Bestimmt keine Sinti und Roma, für die Begriffe wie Hygiene, Sauberkeit, Rücksicht auf Mitmenschen irgend eine Bedeutung haben."
570,1,"Daher muss ein Einwanderungesetz nach zum Beispiel kanadischem Vorbild her, damit wir die ganzen Heerscharen von Bildungsfernen \""Akademikern\"" gleich ablehnen können, die gar nicht hier sein dürften."
571,0,Merkels Moslem-Messer-Mörder werden eben wie Heilige behandelt.
572,1,Ratten wollen Ratten ausweisen ... finde den Fehler ~ !°
573,1,"Und anstatt z.B. die Fremdfinanzierung von Moscheen und ""Kulturvereinen"" (Saudi Arabien, Iran, Türkei) zu stoppen, Gelder einzufrieren oder den Bau von Moscheen grundsätzlich zu verbieten und Imame, die meinen, die Rolle von Gerichten übernehmen zu müssen, sofort auszuweisen, was einzig zielführend wäre, wird  wieder mal dem dummen Volk mit dümmlicher Heißluft eine Fata morgana vor die Nas"
574,0,"nd was ist das , was du hier machst ? Prangerst angebliche Hetze an und bist selbst der grösste Hetzer . Mach nur weiter so , hast nicht mehr an Hetze auf Lager ? Lügner bist auch , er sagte , er wolle Boateng nicht als Nachbarn , nicht die Deutschen . Und dass ist eine persönliche Meinung und keine Beleidigung . Warum vergleichst du uns mit Massenmördern , die die Nazis nun mal waren . Da wil"
575,0,"Wohin hat diese beschränkte, unselige Mecklenburgerin, diese späte Rache Erich Honeckers, unser schönes Deutschland geführt. Und ich Idiot habe diese Frau am Anfang auch noch gewählt!"
576,0,"Nicht jeder der einen Anzug spazieren tragen kann, ist kompentent. Nicht jeder , der ein Smartphone halten kann, ist smart.  Die Schnittmenge aus Anzug-Spazieren-Traeger und Smartphone-Doedel bei der CDU ist hoch. Die CDU ist und bleibt ein armseliger Haufen Politikdarsteller."
577,1,"Herr Meisner hat sich mit dem Artikel eh schon selbst disqualifiziert als korrekter Journalist und es ist auch völlig normal,das Transatlantiker gegen jede Form von Anstand und Menschlichkeit aufbegehren,es ist nicht in ihrem Interesse."
578,1,Islamische Asylbetrüger raus!
579,0,Den kann man auch nur besoffen ertragen.
580,0,"mittlerweile wird das Asylrecht missbraucht, um einer Haftstrafe im Herkunftsland zu entgehen. Hier erhalten die “traumatisierten” Täter statt Haftstrafen teure psychologische Behandlungen. Was ein Irrsinn"
581,0,"Von dem ganzen dunklen Gesocks, das mit Butterbrot, Wasser, 50 Euro und einer Fahrkarte Richtung Germanistan in Spanien ausgestattet wird, wird in Spanien und Frankreich wohl kein Einziger registriert werden. Das machen dann schön der Mutti ihre Blödföhnhelfer in Germanistan, dann sind sie hier ""erst registriert"" und alles wird schön ""noch"" dunkelbunter als es so schon ist in Germanistan."
582,0,"Was dieses Bürschli das von sich gibt, ist Milchmädchenkacke"
583,1,"Er hat doch die Grenzsicherung aufgegeben, also soll er die Invasoren auch behalten!"
584,1,Aus Rohes Visage strahlt der ganze islamische Hass
585,0,Meine Fragen beantworten Sie aber nicht und verweisen suf die Araber. Sind derartige Fragen zu unbequem oder haben Sie keine Antworten?
586,0,Den Untergang Deutschlands beschleunigt ist treffender
587,1,"Und der gleiche Richter besteht darauf, dass Mitmenschen ihn selbst bezahlen. Mit welchem Selbstverständnis eigentlich?   Dass er in Deutschland für Recht und Ordnung sorgt?  Ist DAS Recht und Ordnung? In keinem anderen Land der Welt würde die Justiz es tolerieren, dass ausländische Straftäter soviele Opfer hervorrufen können."
588,1,"obwohl man nicht weiß, ob es diese Kinder überhaupt gibt!? Dan gehören diejenigen, die diese Überweisungen veranlassen, angeklagt und vor Gericht gestellt"
589,1,"Wir Deutschen haben damit auch absolut kein Problem wenn ihr euch gegenseitig abstecht, doch bitte nicht unsere Frauen und Kinder oder Handwerker wie im Fall Chemnitz. Optimal ist es, ihr macht das einfach da von wo ihr gekommen seit, also da wo eure 80 köpfige Großfamilie lebt die auch schon auf gepackten Koffern sitzt mit Teppich unterm Arm. Dort in eurem Kulturkreis mag das alles normal sein,"
590,0,"Hier werden wieder von den rot/grünen , Tatsachen verdreht , um ihre absurden Forderungen durchzusetzen!"
591,1,Herzlich Willkommen asozialer Abschaum und primitiver Bodensatz der moslemischen Dritten Welt!
592,1,"Die Frage ist doch wie konnte es zu dieser Verwirrung der Geister kommen? (Ich spreche jetzt von der katholischen Welt?) Es liegt doch an dieser - seit dem letzten Konzil - in Mode gekommenen Bibelleserei, die absolut in die Irre führt. Da haut man sich gegenseitig - natürlich selbstinterpretierte - Bibelverse um die Ohren.und wundert sich dann über das Ergebnis. Wir müssen zurück zur katholi"
593,0,"Die größte Deutschenhasserin Nr. 1 ist gerade in Afrika um das erwirtschaftete Geld des deutschen Packs weiter zu verschenken, und um die Tore für die Invasoren noch weiter zu öffnen damit es möglichst schnell gehen soll mit der Totalzerstörung Deutschlands.  Merkel… Der leibhaftige Satan !!!"
594,0,"Also gibt es für die Abscheulichkeit nun eine ""monatliche"" Regel.  Und alles nur für die absolute Mehrheit der CSU, die sowieso längst futsch ist."
595,1,"ei den Beurteilung der Sachlage wird offenkundig völlig ignoriert , dass im Blick auf jene Asylbegehrenden die aus islamisch geprägten Ländern kommen, faktisch Muslime vor Muslimen flüchten!! Insofern sind die vielfältigen religiös-traditionellen ISLAM-Ideologien keineswegs allesamt friedliebend, sonst gäbe es logischer Weise keine Flucht der Glaubensbrüder vor den Glaubensbrüdern. Wehe,"
596,0,"Der Autor, Matthias Meisner, steigt doch gemeinsam mit der "" Linkspartei "" auf die Barrikaden, um die "" offenen Grenzen für Alle "" zu verteidigen. Das lässt für mich nur den Schluss zu, dass der Autor sich ebenso, wie die Partei "" Die Linke "" sehr weit von der Realität entfernt hat und hier vielleicht ideologische Grabenkämpfe ausgetragen werden."
597,1,Jeder hat Angst vor fanatischen Moslems
598,0,"Und danach geht man damit hausieren und schwört die Menschen auf eine vermeidlich gemeinsame, künstlich geschaffene Basis ein, die es davor so nicht gab.\r [/quote]\r \r Jup und diese Basis hat es ermöglicht, dass du daheim selbst als Arbeitsloser im Internet über Nationalstaaten trollen kannst anstatt wie in manch anderen Regionen dieses Planeten mit deinen Ziegen Angst vor dem Nachbardorf ha"
599,0,"Da krähen drei Leute auf irgendeiner Demo ""Absaufen!"", und prompt springen die hysterischen Dauerempörten auf den Zug auf, und machen den Einwurf von drei Leuten nicht nur zur Zustandsbeschreibung der ganzen Demo - wo sicherlich noch mehr sinnfreie oder sinnvolle Beiträge kamen, von denen wir nur nie erfahren werden - sondern gleich des gesamten politischen Gegners, der irgendwie immer rechter,"
600,1,"Und DJane Migrationshintergrund alias  Professorin für „Integrationsforschung und Gesellschaftspolitik“  benutzt Statistiken so das Statistiker die Hände über dem Kopf zusammenschlagen und Selbstmord begehen! Das sind ja gute Aussichten für die ""Wissenschaften""!"
601,0,"Diese Lügner und Schweinehunde in der Politik wollen uns schon wieder ein X für ein U vormachen: Erst erzählen sie uns, dass die Flut islamischer Analphabeten unsere Renten in Zukunft sichern werden, und jetzt sollen die Steuern erhöht werden, damit man mit diesem Geld ebendiese islamischen Analphabeten alimentieren kann."
602,0,"Nicht das Volk ist das Grundübel … es sind Leute wie Merkel, Soros und Konsorten"
603,0,Die verteidigen also nicht gegen illegale Einwanderer?
604,0,"Klar, bei dieser Partei kann keiner mehr klar denken"
605,0,"Aber sie werden sich hüten - die ewigen Falschmünzer des Gutmenschentums! Viel lieber reagieren diese mit ""edler Entrüstung"", gegen diejenigen, die auf die Realitäten verweisen, und sie ist natürlich auch ""gut"" genug, nach der Bestrafung der Realisten zu verlangen - man solle doch die Realisten zum schweigen bringen! Es sind ja eh nur Populisten - also Idioten die das laut aussprechen, was au"
606,1,"Richtig! Da ist auch nix zu lösen!  Der Islam hat kein Problem, sondern ist das Problem!"
607,0,Unser Problem ist eine Regierung ohne Rückgrat.
608,1,"Die illegalen Einwanderer sind zunehmend gewalttätiger in Ceuta eingedrungen, dem musste eine klare Grenze gesetzt werden, denn sonst hätte es da alle paar Tage weitere Überfälle gegeben. Indem Spanien das Abkommen mit Marokko nutzt kann die Lage nun glücklicherweise deeskaliert werden.\r \r Dass sich einige Linke hier auf die Seite der brutalst vorgehenden Eindringlinge stellen würden über"
609,0,"Diese Gestalt … hat wohl einige Lines Koks zuviel durch die Nase gezogen … !? tztztz… hirnverbrandtes, dummschwätzendes, Etwas …"
610,1,"Die ganze Lügenpresse vor Ort. Alles was polarisierend wirkt, wird von den bluthunden der Lügenpresse förmlich aufgesaugt um noch mehr Chaos zu sähen."
611,1,"Völliges Tabu, dass die Täter wieder einmal Muslime waren !!!"
612,0,"Damit das auf diesem Siedlungsgebiet, auf dem ich leider ansässig bin, zuverlässig ausgeschlossen wird, feuern Grünp***, die Deutsche Umwelth***, die Kirchen (halt du sie dumm, ich hält sie arm), die grünen Ökotaliban…. kurz, die „aufrechte, demokratische Zivilgesellschaft“ aus allen Propagandarohren"
613,1,"Die Türkei hat 80 Millionen Einwohner und schon viele Migranten in der EU. Die politische Brisanz sind die Menge von Menschen, von der sich ein Großteil über den Islam politisch steuern lassen. Reiner Massenpopulismus der die demographische Trumpfkarte ausspielt…"
614,1,CH HABE MIT GENÜGEND DIESER AFFEN GESPROCHEN UND BITTERE ERFAHRUNGEN GEMACHT und allgemein wohin kommen wir ohne Verallgemeinerungen....? Die Politaffen  arbeiten nur mit Verallgemeinerungen  ..Deutsche sind NAZIs etc.
615,1,"Als gebe es nicht genügend Straftäter, deren Abschiebung sinnvoll wäre, vergreift man sich immer wieder an Zuwanderern, die man eigentlich willkommen heißen müsste; vielleicht, weil von ihnen weniger Widerstand erwartet wird."
616,1,"Beim Asylrecht geht es also um Menschen in Not. Sind das diese Typen, die man immer auf den Booten im Mittelmeer sieht? Dann kann man folgendes festhalten: in Not sind in der ganzen Welt fast ausschließlich junge Männer mit Designerklamotten und Smartphones, die das Victory-Zeichen machen. Hatte ich mir anders vorgestellt, hätte da jetzt eher Alte, Kranke, Frauen und Kinder vermutet."
617,0,"Hier wird leider übersehen, daß Deutschland unter dieser Bundesregierung vollkommen handlungsunfähig ist."
618,0,"Bin zwar in Sachsen geboren,aber mein Vater war Nordlicht, und so entkam Ich nicht nur dem Dialekt,sondern auch dem Fleiß,der beim Lohnsklaven nämlich keine Tugend,sondern nur Schwachsinn ist."
619,1,"Hier zeigt sich aber das wahre RotGrüne Interesse. Nicht um Gewährung von Asyl für politisch verfolgte Menschen geht es, sondern um (billige) Arbeitskräfte, die der \""Wirtschaft\"" nützen. Frau Nahles hat (unfreiwillig) ihr wahres Gesicht gezeigt! Spurwechsel bei der SPD! Genosse der Bosse. Seit Goldkettchen-Gerd das neue Credo der ehemaligen Arbeiterpartei"
620,1,Für wie dumm wird die Bevölkerung gehalten ?? nur weil die geneigten Medien keine Nachfragen stellen ?
621,1,"Ab in den Knast mit solchen Leuten. Dort muß dann für die Mitgefangenen immer ersichtlich sein, daß es Frauenschänder, Kinderf.... usw. sind.  Dann würden sie regelmäßig werden. Leider werden diese Kreaturen auch dort noch geschützt. Wie krank ist das denn!"
622,1,"Nein danke! Er hat doch die Grenzsicherung aufgegeben, also soll er die Invasoren auch behalten!"
623,0,"liebe hypertoleranten Mitbürgerinnen und Mitbürger, genau deshalb braucht Deutschland die AfD, weil ausser ihr niemand fähig und willens ist Ordnung zu schaffen"
624,0,"Die meisten wollen einfach ihr Pöstchen nicht verlieren, auch die Einheitsplauderer der MSM. Sie fragen sich offenbar nicht, wie viele Posten überflüssig werden, wenn wir unter sämtlichen Parteien der EU wählen können."
625,0,Hier ist ein Deutscher von einem Iraker und einem Syrer abgeschlachtet worden und nicht umgekehrt
626,0,"ertung 3105 3553	er weit größere Teil waren erlebnishungrige Jugendliche sowie Voyeure und Partyvolk, denen wir eher auf dem Schlagermove, beim Fußballspiel oder Bushido-Konzert über den Weg laufen würden als auf einer linksradikalen Demo. Es waren betrunkene junge Männer, die wir auf dem Baugerüst sahen, die mit Flaschen warfen – hierbei von einem geplanten „Hinterhalt“ und Bedrohung"
627,1,"Wenn man den Niedriglohnsektor weiter mit Flüchtlingen füllt, dann werden die Linken bald festellen, dass die Deutschen im Durchschnitt viel mehr verdienen als Zuwanderer und dann werden sie uns wieder Rassismus vorwerfen und Teilhabe verlangen und die Islamisten werden auch gegen uns hetzen und die Gesellschaft wird in Unfrieden zerfallen wie sich das jetzt schon abzeichnet"
628,0,"Wie tief muss ein Land, eine Regierung sinken um diesen Menschen ohne Not wieder ins Land zu holen?"
629,0,"Die ehemalige SPD Landesregierung und die GroKo in Berlin sind dafür verantwortlich. Wo bleiben eigentlich die Grünen, wo bleiben Habeck und Baerbock? Unser Land war noch nie so dreckig und runtergewirtschaftet wie momentan. Danke SPD und CDU."
630,0,"\""Flüchtlinge\"", die keine sind usw."
631,1,"»Wir schulden den Afrikanern und Arabern nichts. Sie haben ihre Kontinente durch Korruption, Schlendrian, ungehemmte Vermehrung und Stammes- und Religionskriege zerstört und nehmen uns nun weg, was wir mit Fleiß aufgebaut haben.« sehen wir uns die Fakten mal an: seit fast 100Jahren helfen un unterstützen wir den Afrikanischen kontinent mit Geld und Sachspenden und was ist daraus geworden?? ni"
632,0,Weil nach meiner Meinung in der BRD GmbH JEDE Wahl seit Adenauer IMMER gefälscht worden ist! ALLE! IMMER!
633,0,"Naja wenn die Asylloby ihre Mitarbeiter in den endsprechenden Behörden Installiert hat kommt es eben nicht zu Abschiebung die torpedieren das, sie sind die Mitschuldigen an den Morden"
634,0,"Du kannst für dich selber definieren, ob du den Haufen Minderbegabter, die nicht mehr als Müll von sich geben, als Mob oder Zusammenrottung bezeichnen willst. Die Bezeichnung ändert am unterirdischen Niveau der in jeder Hinsicht Zurückgebliebenen nichts"
635,0,"Ich sehe bei der CDU ggw. überhaupt keine „hellen Kerzen“, die Quotenfrau passt auch gut zu W-M- und den Aussagen die man von ihr in den Medien hört. 0 lm Helligkeit, aber immer p.c"
636,1,"Der Islam ist wie eine gefährliche Seuche die überall unsere freiheitliche von Aufklärung und Humanismus geprägte Werteordnung verdrängt. Dies haben offenbar zwischenzeitlich auch viele Mitarbeiter des öffentlichen Dienstes begriffen und schließen sich deshalbt in der Tradition von Kant, Schiller und Stauffenberg stehend den patriotischen Bürgerbewegungen in ganz Deutschland an.  Groß0e T"
637,0,"Fragt doch euren Darling George Soros! Dieser ""Philantrop"" hat doch sicher ein paar acres frei!"
638,1,"Wann kann diese ""bunte Vorhängegardine"" in dieTürkei abgeschoben werden.??Kommt wir sammeln,ich gebe 1 Euro"
639,0,"Diese Chance, umfassend Bilanz zu ziehen, scheint mir aber vertan, denn die prompten hysterischen Reaktionen von Politikern und den meisten Medien, noch bevor die Geschehnisse überhaupt aufgeklärt sind, deuten doch auf eine allseits favorisierte eindimensionale Sichtweise hin."
640,0,"Ja immer wieder erstaunlich, wieviel Stuss viele hier schreiben"
641,1,"Bei WELT-Online findet sich heute ganz oben auf der Homepage ein Artikel (*) ++Deutschland. ZDF-„Politbarometer“ Große Mehrheit in Sorge um Demokratie – AfD erreicht Höchstwert++, der unmittelbar unter der Headline mit einem Bild von einem Demonstrationszug mit der Bildunterschrift „Mehrere Tausend Menschen demonstrierten gegen Rechtsradikalismus und Menschenfeindlichkeit in Chemnitz“"
642,0,"Was aber besonders ernüchternd ist, dass die Grünen um den \""Wollpulli\"" H. immer mehr Zuwendung vom Wähler erfahren. Also greift die Hetze gegen die Andersdenkenden wohl noch oder wie sind sonst die Zahlen zu erklären?"
643,0,"Neidisch,daß dies Deutschen unmöglich ist, weil die regelmäßig keine Regierung haben,die loyal zum Volk steht?"
644,1,"Wenn Sie von radikalchristlichem Terrorismus nichts wissen, kennen Sie die Lord's Resistance Army aus Zentralafrika nicht."
645,1,"Aber bei Weidel, Meuthen, Baumann oder Curio (oder wie sie alle heißen, lauter schlaue Leute) sehen die Medienvertreter und die Abgeordneten der etablierten Partei aber regelmäßig sehr, sehr alt aus."
646,0,"Ein Teil?Die kommen doch so wieso alle zu uns nach Deutschland,ins gelobte Land."
647,1,"Wenn ich in den entsprechenden Sendungen erlebe wie Journalisten ( z.B Thomas Walde ) Politikern über den Mund fahren ist mir bange, dass wir es schaffen andere Meinung auszuhalten. Ob DLF, ZDF oder ARD die Herren und Damen Journalisten hätten da wohl wirklich was zu lernen.  Genau das ist auch der Grund weshalb der Eindruck entsteht das Land ist zweigeteilt, die Zeit zu differenzieren mir niema"
648,1,Mit das größte Hetzblatt hierzulande ist die Zeit aus Hamburg. Ich bin selber in Hamburg geboren und aufgewachsen. Ich schäme mich für dieses Blatt. Die fahren seit Jahren pauschale und einseitige Diffamierungskampagnien gegenüber den Osten und werden dabei zunehmend schlimmer. Dieses Jahr gab es schon eine Hetzkampagne gegen Cottbus. Da reiste ein Journalist mit seiner schon vorher fest gele
649,0,"Bürger es wird sich nicht ändern mit CDU/CSU/SPD und den ANhängseln dazu -mein Wort. Wir sind krank im Kopf und unser Regierung denkt an alle nur nicht an uns Bürger, uns Bio-Deutsche."
650,0,"Dieser Bericht ist ein gutes Beispiel dafür, wie Medienmanipulation funktioniert."
651,0,"Die BÜNCZLER sind ganz GEIL auf die Lieferung...weil sie verschixxen krank im verklebten Hirn sind vor allem Beamte, Renter und Weiber....sie lieben das Merkill  und jeden Schweinerei den die Alte anstellt ...Fressen und Urlaub"
652,0,"Was für ein Dummschwätzer! Erst zerlegt die moderne SA der Antifa ganz Hamburg, zündet Autos von Steuerzahlern an, fortlaufender Terror bis hinein in das eigene Viertel - Schantzenviertel - Wie doof ist das denn?! Kristallnacht mit allem drum und dran. Damals war es organisierter. Sehr viel Denken darf man den Linken eben nicht unterstellen."
653,1,Dieser Schrott soll garnicht erst nach Deutschland hereingelassen werden
654,1,Das ist ergo so wie wenn der Bruder des Hauptkommissars einer Vergewaltigung bezichtigt wird und man dann zwingend genau diesen Hauptkommissar die Ermittlungen im Falle seines Bruders aufnehmen lässt mit der Begründung das dieser garantiert so objektiv wie möglich ermittelt weil er den Knallkorken ja kennt!\r \r Daher!
655,0,Warum übernehmen die Deutschen jetzt diese Rolle und müssen alles und jeden auf der Welt kritisieren und belehren? Das ist so dermaßen anmaßend!
656,0,"Hat euch darüber niemand informiert  liebe Generation Y? Die Konzerne haben neue Absatzmärkte, Arbeitnehmer aus sonstwo und der kleine Mann hat Kriminalität und hohe Abgaben. Das ist fakt. Ach ja, er braucht 1x im Jahr nicht kurz an der Grenze warten. Dafür gibt man doch gerne ein großes Stück Sicherheit im Rest vom Jahr auf."
657,0,"Was in Chemnitz vorgefallen sei, habe „in unserem Rechtsstaat keinen Platz.“   https://www.welt.de/politik/deutschland/article181318302/Chemnitz-Bundesregierung-verurteilt-Hetzjagden-scharf.html  Nein, er meint damit tatsächlich nicht den Mord (pardon Totschlag - Staatsanwaltschaft Chemnitz) an einem Deutschen per Selbstjustiz, der gar nicht hätte stattfinden können, wenn die Regierung die"
658,1,"Die Einstellung von ""Senait"" wird sich noch deutlich ändern müssen, sonst wird sie keinen Platz in der Gesellschaft finden. Vielleicht besucht sie auch die falsche Kirche und sollte mal in den Gottesdienst einer anderen orthodoxen Kirche gehen."
659,0,Merkel hat mit der Grenzöffnung Europa den größten Schaden seit dem 2. WK zugefügt!
660,0,"Und die betuchten Berliner und sonstigen Reichen des Sytems kaufen dort wie bekloppt Wohnungen zu Wahnsinnspreisen.   Warum? Weil die rechte Mehrheit sie dort vor den Problemen schützt, die sie dem Rest von Deutschland antun!"
